ISL 420E|Plant Planning|English|3|0|||
ISL 421E|Organizational Behaviour|English|3|4|||
ISL 423|Bankalar Hukuku|Türkçe|3|0|||
ISL 424|Gelişme Ekonomisi|Türkçe|3|0|||
ISL 425E|Project Management|English|3|0|||
ISL 425E|Project Management|English|3|0|||
ISL 426|İstatistiksel Deney Tasarımı|Türkçe|3|0|||
ISL 427|Avrupa Birliği Hukuku|Türkçe|3|0|||
ISL 428|Toplu Pazarlık Hukuku|Türkçe|3|0|||
ISL 429|Sermaye Piyasası Hukuku|Türkçe|3|0|||
ISL 430|Sözleşmeler Hukuku|Türkçe|3|0|||
ISL 431E|Labor Law|English|2|0|||
ISL 431E|Labor Law|English|2|0|||
ISL 432E|Simulation in Operations Mng.|English|3|5|||
ISL 432E|Simulation in Operations Mng.|English|3|5|||
ISL 433|İş Hukuku|Türkçe|2|3|||
ISL 435E|The World Economy at a Glance|English|3|4|||
ISL 436E|Modern Management Applications|English|3|0|||
ISL 436E|Modern Management Applications|English|3|0|||
ISL 437E|Mod.Cross sect. &amp; Panel Data|English|3|5|||
ISL 438|Endüstri İktisadı|Türkçe|3|0|||
ISL 439E|Int.to Mach.Learn.with Bus.App|English|3|5|||
ISL 440E|Financial Management|English|3|0|||
ISL 440E|Financial Management|English|3|0|||
ISL 441|Türkiye Ekonomisi|Türkçe|2|0|||
ISL 442E|Strategic Management|English|3|0|||
ISL 443E|Project Design and Manag.|English|3|6|||
ISL 443E|Project Design and Manag.|English|3|6|||
ISL 444|İktisat Tarihi|Türkçe|3|0|||
ISL 445E|European Leadership for Sustainability Management|English|3|5|||
ISL 446|Yasal Açıdan Tüketici Finsm Md|Türkçe|3|0|||
ISL 447E|Gender and Sustainability in Economics , Business and Management|English|3|5|||
ISL 448E|Optimization Models &amp; App.|English|3|5|||
ISL 448E|Optimization Models &amp; App.|English|3|5|||
ISL 450E|Productivity and Performance Analysis in Production|English|3|5|ISL 452|Menkul Kıym.ve Portf. Yönetimi|Türkçe|3|4| ( ISL 333 MIN. DD veya ISL 333E MIN. DD ) veya ( END 424 MIN. DD veya END 424E MIN. DD ) veya ( ECN 309 MIN. DD veya ECN 309E MIN. DD ) |Yok| Bu ders öğrencilerin finansal ürünleri ve temel portföy yönetim tekniklerini tanımaları için tasarlanmıştır. Bu amaçla, genel hatlarýyla finansal ürünler ve bu ürünlerin işlem gördüğü piyasalardan bahsedildikten sonra, risk ve getiri arasındaki ilişki ve portföy yönetiminde kullanılan birtakım modeller ve stratejiler öğretilmektedir.
ISL 450E|Productivity and Performance Analysis in Production|English|3|5|||
ISL 452E|Financial Inst.&amp;Portfolio Mng.|English|3|4|||
ISL 452E|Financial Inst.&amp;Portfolio Mng.|English|3|4|||
ISL 453E|Management Eng. Design II|English|3|8|ISL 454|Bütünleşik Sistem Tasarımı|Türkçe|3|0| ( ISL 453 MIN. DD veya ISL 453E MIN. DD ) |Yok| Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
ISL 453E|Management Eng. Design II|English|3|8|||
ISL 454E|Integrated System Design|English|3|0|||
ISL 454E|Integrated System Design|English|3|0|||
ISL 458E|Intellectual Property Law|English|3|4|||
ISL 458E|Intellectual Property Law|English|3|4|||
ISL 460E|E-Marketing|English|3|4|||
ISL 460E|E-Marketing|English|3|4|||
ISL 462E|Turkish Economy|English|3|4|||
ISL 462E|Turkish Economy|English|3|4|||
ISL 465E|Int.to Entrepreneurship&amp;Innov.|English|3|4|||
ISL 467E|Python ile İşletme Mühendisliği Uygulamaları|English|3|5|||
ISL 467|Management Eng.App.with Python|Türkçe|3|5|||
ISL 477E|Sürdürülebilirlik Yönetimi|English|3|5|||
ISL 477|Sustainability Management|Türkçe|3|5|||
ISL 478E|Entrepreneurship|English|3|4|||
ISL 478E|Entrepreneurship|English|3|4|||
ISL 4901E|Manage. Engin. Design Proj. I|English|4|7,5|||
ISL 4901E|Manage. Engin. Design Proj. I|English|4|7,5|||
ISL 4902E|Manage. Engin. Design Proj.II|English|4|12|||
ISL 4902E|Manage. Engin. Design Proj.II|English|4|12|||
ISL 492E|Management Eng. Design Project|English|3|10|ISL 492E|Management Eng. Design Project|English|3|10| |95,00| Öğrencilere bir işletme mühendisliği problemi çerçevesinde, tasarımın tüm kademelerinde, öğrenimleri sırasında elde etmiş oldukları deneyimi bütüncül bir projede ve takım çalışması bilinciyle uygulama fırsatını yaratarak mesleki ve etik açıdan gelişmelerine katkıda bulunmak.
ISL 492E|Management Eng. Design Project|English|3|10|||
ISP 101|Spanish I|İspanyolca|3|4|||
ISP 102|Spanish II|İspanyolca|3|4|||
ISP 201|Spanish III|İspanyolca|3|4|||
ISP 202|Spanish IV|İspanyolca|3|4|||
ISP 301|Spanish V|İspanyolca|3|4|||
ISP 301|Spanish V|İspanyolca|3|4||| Orta ileri düzey Ispanyolca dilbilgisi ve kelime bilgisi öğrenimi ve Avrupa Konseyi Ortak Dil Kriterleri (CECR) çerçevesinde düzenlenen DELE sınavlarının B1 düzeyine hazırlık çalışmalarını içerir.
ISP 302|Spanish VI|İspanyolca|3|4|||
ITA 101|Italian I|İtalyanca|3|4|||
ITA 102|Italian II|İtalyanca|3|4|||
ITA 201|Italian III|İtalyanca|3|4|||
ITA 202|Italian IV|İtalyanca|3|4|||
ITA 301|Italian V|İtalyanca|3|4|||
ITB 011|Bilgi Kuramları|Türkçe|3|4|||
ITB 012E|TC'nin Yönetim Yapısı|English|3|4|||
ITB 020E|Formations of Modernity|English|3|4|||
ITB 020E|Formations of Modernity|English|3|4|||
ITB 026|Türkiye'de MdnTarihi &amp; Sys Akm|Türkçe|3|4|||
ITB 027E|Invl in 5 Works by Campus|English|3|4|||
ITB 037E|Knowledge, Language &amp; Logic|English|3|4|||
ITB 037E|Knowledge, Language &amp; Logic|English|3|4|||
ITB 075|Seçmeli Fransızca|Türkçe|3|4|||
ITB 076|Sanatın Sosyal Tarihi|Türkçe|3|4|||
ITB 085|Sinema Tarihi ve Estetiği|Türkçe|3|4|||
ITB 086E|Osm İmparatorluğu'nda Altyapı|English|3|4|||
ITB 087E|Media and Society|English|3|4|||
ITB 087E|Media and Society|English|3|4|||
ITB 093|Modern Türkiye'nin Temelleri|Türkçe|3|4|||
ITB 094E|International.Rel.and Globali.|English|3|4|||
ITB 094E|International.Rel.and Globali.|English|3|4|||
ITB 095E|Technology, Policy and Law|English|3|4|||
ITB 095E|Technology, Policy and Law|English|3|4|||
ITB 142E|Uygulamalı Etik|English|3|4|||
ITB 143E|Durrel and Said : Orientalism Practiced and Theorized|English|3|4|||
ITB 143E|Durrel and Said : Orientalism Practiced and Theorized|English|3|4|||
ITB 151E|Human Resources and Management|English|3|4|||
ITB 151E|Human Resources and Management|English|3|4|||
ITB 157|Bilimin İstanbul'daki Tarihi|Türkçe|3|4|||
ITB 158|Kontr ve Otoms Sist Tarihçesi|Türkçe|3|4|||
ITB 167E|The Birth&amp;Devl Modern City|English|3|4|||
ITB 168E|Philosophy of Technology|English|3|4|||
ITB 171E|Science,Technology and Society|English|3|4|||
ITB 171E|Science,Technology and Society|English|3|4|||
ITB 172E|The Historian in the Cinema|English|3|4|||
ITB 173E|Frege Found. of Arithmetic|English|3|4|||
ITB 175|Küreselleşme ve Kent|Türkçe|3|4|||
ITB 176|Türkiye'de Toplumsal Hafıza|Türkçe|3|4|||
ITB 177|19.yy İstanbul'unda Tic. ve Mi|Türkçe|3|4|||
ITB 178E|Democracy&amp;Modern Media:Int.Per|English|3|4|||
ITB 179E|Literatures of Intimate Separacies:Vizyones,Seyfettin,Armen|English|3|4|||
ITB 179E|Literatures of Intimate Separacies:Vizyones,Seyfettin,Armen|English|3|4|||
ITB 201E|Introduction to Humanities &amp; Social Sciences|English|3|4|||
ITB 201E|Introduction to Humanities &amp; Social Sciences|English|3|4|||
ITB 202E|World History|English|3|4|||
ITB 202E|World History|English|3|4|||
ITB 203E|Sociology|English|3|4|||
ITB 203E|Sociology|English|3|4|||
ITB 204E|Political Science|English|3|4|||
ITB 204E|Political Science|English|3|4|||
ITB 205E|Philosophy|English|3|4|||
ITB 205E|Philosophy|English|3|4|||
ITB 206E|Issues in World Politics|English|3|4|||
ITB 206E|Issues in World Politics|English|3|4|||
ITB 207E|Ottoman History|English|3|4|||
ITB 207E|Ottoman History|English|3|4|||
ITB 208E|Formations of Modern Turkey|English|3|4|ITB 208E|Formations of Modern Turkey|English|3|4||| III. Selim ve Nizam‐ı Cedid, II. Mahmud Dönemi Reformları, Tanzimat Dönemi, II. Abdülhamit Dönemi, Jön Türkler, Balkan Savaşları ve Birinci Dünya Savaşı, Türk Milliyetçiliğinin Entelektüel Oluşumu: Yusuf Akçura ve Ziya Gökalp, Türk İstiklal Savaşı, Muhalefet ve Siyasi İktidarın Merkezileştirilmesi, Kemalizmin Oluşması: Laiklik ve Milliyetçilik, Demokrasiye Geçiş, 1960, 1971 ve 1980 Darbeleri, Münakaşa Edilen Demokrasi, 1960‐80 arasında Türkiye’de Toplum ve Ekonomi.
ITB 208E|Formations of Modern Turkey|English|3|4|||
ITB 209E|Turkey in World Affairs|English|3|4|||
ITB 209E|Turkey in World Affairs|English|3|4|||
ITB 210E|City,Environment &amp; Society|English|3|4|||
ITB 210E|City,Environment &amp; Society|English|3|4|||
ITB 211E|Istanbul:Hist.,Art and Society|English|3|4|||
ITB 211E|Istanbul:Hist.,Art and Society|English|3|4|||
ITB 212E|Art,Culture and Society|English|3|4|||
ITB 212E|Art,Culture and Society|English|3|4|||
ITB 213E|Toplics in Literature and Society|English|3|4|||
ITB 213E|Toplics in Literature and Society|English|3|4|||
ITB 214E|The Modern Middle East|English|3|4|||
ITB 214E|The Modern Middle East|English|3|4|||
ITB 215E|Topics in Hist.and Society|English|3|4|||
ITB 215E|Topics in Hist.and Society|English|3|4|||
ITB 216E|Economy and Society|English|3|4|||
ITB 216E|Economy and Society|English|3|4|||
ITB 217E|Engineering Ethics|English|3|4|||
ITB 217E|Engineering Ethics|English|3|4|||
ITB 218E|History of Science&amp;Technology|English|3|4|||
ITB 218E|History of Science&amp;Technology|English|3|4|||
ITB 219E|Ethics|English|3|4|||
ITB 219E|Ethics|English|3|4|||
ITB 220E|Psychology|English|3|4|||
ITB 220E|Psychology|English|3|4|||
ITB 221E|Anatolian Archaeology|English|3|4|||
ITB 221E|Anatolian Archaeology|English|3|4|||
ITB 222E|City and Society|English|3|4|||
ITB 222E|City and Society|English|3|4|||
ITB 224E|Environment and Society|English|3|4|||
ITB 224E|Environment and Society|English|3|4|||
ITB 225E|Intercultural Citizenship Education|English|3|4|||
ITB 226E|Philosophy of Art|English|3|4|||
ITB 226E|Philosophy of Art|English|3|4|||
ITB 227E|Political Theory|English|3|4|||
ITB 227E|Political Theory|English|3|4|||
ITB 228E|Gender Studies|English|3|4|||
ITB 228E|Gender Studies|English|3|4|||
ITB 230E|Disaster Awareness|English|3|4|||
ITB 230E|Disaster Awareness|English|3|4|||
ITB 231E|Volunteering Studies|English|3|4|||
ITB 231E|Volunteering Studies|English|3|4||| Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
ITB 232E|Technology and Society|English|3|4|||
ITB 233E|Anthropology|English|3|4|||
ITB 233E|Anthropology|English|3|4|||
ITB 234E|The Rise of Civilizations|English|3|4|||
ITB 234E|The Rise of Civilizations|English|3|4|||
ITB 235E|Türkiye ve Avrupa Birliği|English|3|4|||
ITB 235|Türkiye and EuropeanUnion|Türkçe|3|4|||
ITB 324E|Current Environmental Problems|English|3|4|||
ITB 325|Sosyal Zekalı Mühendis|Türkçe|3|4|||
JDF 112E|Surveying I|English|2,5|2|||
JDF 112E|Surveying I|English|2,5|2|||
JDF 122E|Electronic Distance and Angle Measurements|English|1,5|1,5|||
JDF 122E|Electronic Distance and Angle Measurements|English|1,5|1,5|||
JDF 132E|Introduction to Geomatic Engineering|English|1|1|||
JDF 132E|Introduction to Geomatic Engineering|English|1|1|||
JDF 182E|Field Practice I|English|1|4|||
JDF 182E|Field Practice I|English|1|4|||
JDF 210E|Mine Surveying|English|2|2|||
JDF 210E|Mine Surveying|English|2|2|||
JDF 211E|Surveying II|English|2,5|4,5|||
JDF 211E|Surveying II|English|2,5|4,5|||
JDF 214E|Hydrographic Surveying|English|2|2|||
JDF 214E|Hydrographic Surveying|English|2|2|||
JDF 216E|Special Topics in Surveying Techniques|English|2|2|||
JDF 216E|Special Topics in Surveying Techniques|English|2|2|||
JDF 218E|Structure of Surveying Instruments|English|2|2|||
JDF 221E|Introduction to Cartography|English|2|4|||
JDF 221E|Introduction to Cartography|English|2|4|||
JDF 222E|Digital Image Processing|English|2|2|||
JDF 231E|Introduction to Behavior Science|English|3|0|||
JDF 231E|Introduction to Behavior Science|English|3|0|||
JDF 232E|Theory of Errorrs&amp;Paramt Estim|English|3|2|||
JDF 232E|Theory of Errorrs&amp;Paramt Estim|English|3|2|||
JDF 241E|Introduction to Behavioural Sciences|English|1|2|||
JDF 241E|Introduction to Behavioural Sciences|English|1|2|||
JDF 242E|Computer Aided Graphics and Map Design|English|4|6|||
JDF 242E|Computer Aided Graphics and Map Design|English|4|6|||
JDF 252E|Real Estate's Law|English|3|2|||
JDF 252E|Real Estate's Law|English|3|2|||
JDF 262E|Engineering Ethics|English|1|1|||
JDF 262E|Engineering Ethics|English|1|1|||
JDF 271E|Geographic Information Science|English|3|4,5|||
JDF 271E|Geographic Information Science|English|3|4,5|||
JDF 272|Jeodezi|Türkçe|3|0|||
JDF 274E|Occupational Health and Safety in Geomatics|English|1|1|||
JDF 274E|Occupational Health and Safety in Geomatics|English|1|1|||
JDF 282E|Field Practice II|English|1|6|||
JDF 282E|Field Practice II|English|1|6|||
JDF 310E|Special Topics of Remote Sensing|English|3|2|||
JDF 310E|Special Topics of Remote Sensing|English|3|2|||
JDF 311E|Databases in Engineering|English|3|4,5|||
JDF 311E|Databases in Engineering|English|3|4,5|||
JDF 312E|Engineering Surveys|English|3|4|||
JDF 312E|Engineering Surveys|English|3|4|||
JDF 313E|Geodetic Astronomy|English|2|3|||
JDF 313E|Geodetic Astronomy|English|2|3|||
JDF 314E|Management and Organisation|English|3|0|||
JDF 314E|Management and Organisation|English|3|0|||
JDF 315E|Coordinate Systems in Geodesy|English|2|3|||
JDF 316E|Planning and Management of Projects|English|3|4|||
JDF 316E|Planning and Management of Projects|English|3|4|||
JDF 320E|Remote Sensing II|English|3|2|||
JDF 320E|Remote Sensing II|English|3|2|||
JDF 321E|Remote Sensing I|English|3|3,5|||
JDF 321E|Remote Sensing I|English|3|3,5|||
JDF 322E|Geodetic Network Design|English|2,5|4|||
JDF 326E|History of Cartography|English|3|4|||
JDF 326E|History of Cartography|English|3|4|||
JDF 330E|Environmental Protection Using Remote Sensing and GIS|English|3|2|||
JDF 330E|Environmental Protection Using Remote Sensing and GIS|English|3|2|||
JDF 331E|Photogrammetry I|English|2,5|3,5|||
JDF 331E|Photogrammetry I|English|2,5|3,5|||
JDF 332E|Photogrammetry II|English|2|2,5|||
JDF 332E|Photogrammetry II|English|2|2,5|||
JDF 336E|Ethics|English|3|0|||
JDF 336E|Ethics|English|3|0|||
JDF 340E|Remote Sensing for Natural Resource Management|English|3|2|||
JDF 340E|Remote Sensing for Natural Resource Management|English|3|2|||
JDF 341E|Geodesy I|English|2,5|6|||
JDF 341E|Geodesy I|English|2,5|6|||
JDF 342E|Geodesy II|English|2|5|||
JDF 342E|Geodesy II|English|2|5|||
JDF 351E|Adjustment|English|2,5|6|||
JDF 351E|Adjustment|English|2,5|6|||
JDF 352E|Surveying of Public Land|English|2|2|||
JDF 352E|Surveying of Public Land|English|2|2|||
JDF 361E|Cadastral Surveying|English|2|3,5|||
JDF 361E|Cadastral Surveying|English|2|3,5|||
JDF 382E|Field Practice III|English|1|6,5|||
JDF 382E|Field Practice III|English|1|6,5|||
JDF 410E|Deformation Measurements|English|2|4|||
JDF 411E|Geographic Information System|English|3|8,5|||
JDF 413E|Information to Engineering|English|3|0|||
JDF 413E|Information to Engineering|English|3|0|||
JDF 414E|Special Techniques In Height Determination|English|2|4|||
JDF 415E|Irrigation and Drainage|English|3|3,5|||
JDF 415E|Irrigation and Drainage|English|3|3,5|||
JDF 417E|City Planning|English|3|3,5|||
JDF 417E|City Planning|English|3|3,5|||
JDF 419E|Road Design and Construction|English|3|3,5|||
JDF 419E|Road Design and Construction|English|3|3,5|||
JDF 420E|Interpretation Methods in Geodesy|English|2|4|||
JDF 420E|Interpretation Methods in Geodesy|English|2|4|||
JDF 421E|Physical Geodesy|English|2|4|||
JDF 421E|Physical Geodesy|English|2|4|||
JDF 423E|Terrestrial and Numerical Photogrammetry|English|2|3,5||| Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
JDF 424E|Using Artificial Satellites in Geodesy|English|2|4|||
JDF 424E|Using Artificial Satellites in Geodesy|English|2|4|||
JDF 425E|Digital Photogrammetry|English|2|3,5|||
JDF 426E|National Network Observations|English|2|4|||
JDF 426E|National Network Observations|English|2|4|||
JDF 427E|Digital Terrain Model|English|2|3,5|||
JDF 427E|Digital Terrain Model|English|2|3,5|||
JDF 430E|Application of Public Improvement Plans|English|2|4|||
JDF 430E|Application of Public Improvement Plans|English|2|4|||
JDF 431E|GPS Technique|English|2|6|||
JDF 433E|Cartographic Projections|English|2,5|3,5|||
JDF 433E|Cartographic Projections|English|2,5|3,5|||
JDF 434E|Land Consolidation|English|2|4|||
JDF 434E|Land Consolidation|English|2|4|||
JDF 435E|Computer Aided Cartography|English|2,5|3,5|||
JDF 436E|Engineering Economics|English|3|4|||
JDF 436E|Engineering Economics|English|3|4||| Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
JDF 437E|Cartographic Presentation of Spatial Data|English|2,5|3,5|||
JDF 492E|Design Project|English|3|11|||
JDF 492E|Design Project|English|3|11|||
JEF 111E|Introduction to Geophysical Engineering|English|2|4|||
JEF 111E|Introduction to Geophysical Engineering|English|2|4|||
JEF 205E|Physics of the Earth|English|3|4|||
JEF 207E|Physics of the Earth|English|2|4,5|||
JEF 208E|Comp. Appl. in Geophy.|English|2|6|||
JEF 212E|Data Processing|English|3|7|||
JEF 222E|Fundamentals of Exp.Geophysics|English|3|6|||
JEF 222E|Fundamentals of Exp.Geophysics|English|3|6|||
JEF 232E|Mineralogy and Petrography|English|3|4|||
JEF 232E|Mineralogy and Petrography|English|3|4|||
JEF 310E|Geodynamics|English|3|4|JEF 310E|Geodynamics|English|3|4| ( JEF 222 MIN. DD veya JEF 222E MIN. DD ) |Yok| Yerkürenin temel dinamik özellikleri, Levha Tektoniği Teorisi ve deprem sismolojisi gözlemleri doğrultusunda tartışılacaktır.
JEF 310E|Geodynamics|English|3|4|JEF 311E|Seismology|English|4|6| ( MAT 210 MIN. DD veya MAT 210E MIN. DD ) veya ( MAT 201 MIN. DD veya MAT 201E MIN. DD ) |Yok| Giriş düzeyinde olan bu derste temel sismik dalgalar kuramı ve sismolojik gözlemlerle yerin iç yapısının nasıl araştırıldığı ele alınmaktadır. Esneklik kuramı, dalga denklemleri, cisim ve yüzey dalgaları, sismoloji ve yerin yapısı, yerkürede sismik dalgalar, deprem parametrelerinin saptanması, faylar ve faylanma mekanizması, depremsellik, sismotektonik, mühendislik sismolojisi ve diğer sismik olaylar dersin içeriğini oluşturmaktadır.
JEF 311E|Seismology|English|4|6|||
JEF 312E|Drilling Technology|English|3|5|||
JEF 312E|Drilling Technology|English|3|5|||
JEF 313|Kişisel Çalışma|Türkçe|2|0|||
JEF 314|Maden Jeofiziği|Türkçe|2|0|||
JEF 315|Uzay Jeofiziği|Türkçe|2|0|||
JEF 316|Mühendislik Sismolojisi|Türkçe|2|0|||
JEF 317E|Space Geophysics|English|3|4|||
JEF 317E|Space Geophysics|English|3|4|||
JEF 318E|Well Geophysics|English|3|4|||
JEF 318E|Well Geophysics|English|3|4|||
JEF 320E|Mining Geophysics|English|3|4|||
JEF 320E|Mining Geophysics|English|3|4|||
JEF 321E|Electric Prospecting|English|3|6,5|||
JEF 321E|Electric Prospecting|English|3|6,5|||
JEF 322E|Geomagnetism|English|3|2|||
JEF 322E|Geomagnetism|English|3|2|||
JEF 325|Jeofizikte Modelleme|Türkçe|3|5|||
JEF 326E|Geothermal Exploration|English|3|4|||
JEF 326E|Geothermal Exploration|English|3|4|||
JEF 331E|Electromagnetic Prospecting|English|3|6,5|||
JEF 331E|Electromagnetic Prospecting|English|3|6,5|||
JEF 332E|Seismic Prospecting|English|3|0|||
JEF 334E|Seismic Prospecting|English|3|6,5|||
JEF 334E|Seismic Prospecting|English|3|6,5|||
JEF 335E|Readings in Geophysics|English|2|5|||
JEF 341E|Geophysics|English|3|5|||
JEF 341E|Geophysics|English|3|5|||
JEF 342|Jeofizikte Ölçmeler|Türkçe|2|0|||
JEF 344E|Geophysical Measurements|English|2|7|||
JEF 344E|Geophysical Measurements|English|2|7|||
JEF 346E|Geophysical Measurements|English|3|8,5|||
JEF 346E|Geophysical Measurements|English|3|8,5|||
JEF 360E|Geodynamics|English|2|4|JEF 361E|Marine Geophysics|English|2|4| ( JEF 222 MIN. DD veya JEF 222E MIN. DD ) |Yok| Araştırma gemileri, navigasyon sistemleri, batimetrik veri toplanması (tek ışınlı ve çok ışınlı sistemler), yandan taramalı sonar sistemleri, çok kanallı sismik yansıma verisi, yüksek frekanslı sismik yansıma verisi (chirp), diğer deniz jeofiziği sistemleri (ROV, AUV, UUV vs.), çeşitli deniz verilerinin işlenmesi, haritalanması ve yorumlanması, verilerin aktif tektonik ve denizlerde mühendislik jeofiziği uygulamaları ile ilişkilendirilmesi
JEF 361E|Marine Geophysics|English|2|4|||
JEF 362E|Groundwater Exploration|English|2|4|||
JEF 363E|Hydrocarbon Geophysics|English|2|4|||
JEF 364E|Seismotectonics|English|2|4|||
JEF 365|Sondaj Tekniği|Türkçe|2|5|||
JEF 366|Kuyu Jeofiziği|Türkçe|2|4|||
JEF 367|Maden Jeofiziği|Türkçe|2|4|||
JEF 368E|Geothermal Exploration|English|2|4|JEF 369|Çevre Jeofiziği|Türkçe|2|4| ( JEF 222 MIN. DD veya JEF 222E MIN. DD ) |Yok| 6. yarıyılda okutulmakta olan bu derste öğrenciler giriş düzeyinde çevre problemleri ile tanışacak. Bu problemler arasından özellikle yeraltı sularının kirlenmesinin nasıl gerçekleştiği, kirliliğin yeraltısuyula nasıl hareket ettiği ele alınacaktır. Ders kapsamında öğrenciler kirletici maddenin özelliklerinin yanında gözenekli ortamın fiziksek karakterinin kirliliğin geniş alanlara yeraltısuyula birlikte yayılmasını nasıl etkilediğini öğrenecek ve bu konularda giriş düzeyinde modellemeler yapacaklardır. Ayrıca, jeofizik yöntemlerin kirlilik problemlerinde nasıl uygulanacaklarına ilişkin örnekler sunulacaktır.
JEF 368E|Geothermal Exploration|English|2|4|||
JEF 369E|Environmental Geophysics|English|2|4|||
JEF 369E|Environmental Geophysics|English|2|4|||
JEF 370E|Seismic Interpretation|English|2|4|||
JEF 370E|Seismic Interpretation|English|2|4|||
JEF 371|Paleomanyetizma|Türkçe|2|4|||
JEF 372|Arkeo-Jeofizik|Türkçe|2|4|||
JEF 408E|Seismotectonics|English|3|4|||
JEF 410|Radyometrik Aramalar|Türkçe|2|0|||
JEF 411|Kaya Mekaniği|Türkçe|2|5|||
JEF 412|Mühendislik Jeofiziği|Türkçe|3|0|||
JEF 413|Sismik Yorumlama|Türkçe|2|0|||
JEF 414|Paleomanyetizma|Türkçe|2|0||| Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
JEF 415|Jeotermal Aramalar|Türkçe|2|0|||
JEF 416E|Readings in Geophysics|English|2|0|||
JEF 416E|Readings in Geophysics|English|2|0|||
JEF 417E|Seismotectonics|English|2|JEF 418|Arkeojeofizik|Türkçe|2|0||| Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
JEF 418|Arkeojeofizik|Türkçe|2|0|||
JEF 419E|Marine Geophysics|English|2|0|||
JEF 420E|Groundwater Exploration|English|2|0|||
JEF 421|Zemin Mekaniği|Türkçe|2|0|||
JEF 422|Jeofizik Proje|Türkçe|2|0|||
JEF 423E|Environmental Geophysics|English|3|4|||
JEF 423E|Environmental Geophysics|English|3|4|||
JEF 424E|Ground Penetrating Radar|English|2|0|||
JEF 425E|Engineering Geophysics|English|3|6,5|||
JEF 425E|Engineering Geophysics|English|3|6,5|||
JEF 426E|Hydrocarbon Geophysics|English|2|0|||
JEF 428E|Readings in Geophysics|English|3|4|||
JEF 430E|Marine Geophysics|English|3|4|||
JEF 431E|Physics of the Earth|English|3|5,5|||
JEF 432E|Groundwater Exploration|English|3|4|||
JEF 434E|Ground Penetrating Radar|English|3|4|||
JEF 436E|Hydrocarbon Geophysics|English|3|4|JEF 438|Sismik Yorumlama|Türkçe|3|4| ( JEF 332E MIN. DD veya ( JEF 334 MIN. DD veya JEF 334E MIN. DD ) ) Ve ( JEF 222 MIN. DD veya JEF 222E MIN. DD ) |Yok| Bu derste sismik yansıma kesitlerini yorumlayarak yer altının fay, kıvrım gibi yapısal unsurlarının ve tabakalanma/uyumsuzluk yüzeyleri gibi stratigrafik özelliklerinin belirlenmesi ve haritalanmasının yanısıra yığma öncesi ve sonrası sismik verilerdeki genlik bilgilerinden yararlanılarak petrol ve doğal gaz varlığını belirleyen sismik anomalilerin yorumlanması amaçlanır.
JEF 438E|Seismic Interpretation|English|3|4|||
JEF 438E|Seismic Interpretation|English|3|4|||
JEF 440E|Paleomagnetism|English|3|4|JEF 440E|Paleomagnetism|English|3|4| ( JEF 222 MIN. DD veya JEF 222E MIN. DD ) |Yok| Mıknatıslanma çeşitleri: diyamanyetizma, paleomanyetizma, ferromanyetizma, antiferromanyetizma ve ferrimanyetizma. Kayaçların mıknatıslanmasından sorumlu minerallerin manyetik özellikleri: titanyumlumanyetit katı eriyik serisi, manyetit-maghemit katı eriyik serisi, hematit-ilmenit katı eriyik serisi, ferropsödobrokit-psödobrokit katı eriyik serisi, manyetithausmannit katı eriyik serisi, demiroksihidroksit grubu mineraller-kayaçların doğal kalıcı mıknatıslanma kazanması: ısıl kalıcı mıknatıslanma, eşsıcaklık ısıl kalıcı mıknatıslanma, viskoz kalıcı mıknatıslanma, kimyasal kalıcı mıknatıslanma, çökelme ile kalıcı mıknatıslanma. Paleomanyetik verilerin elde edilmesi: yönlü numune toplama, paleomanyetizma laboratuvarındaki standart aletler, doğal kalıcı mıknatıslanmanın test edilmesi: arazi testleri, laboratuvar testleri. Paleomanyetik verilerin istatistik analizi: ortalama kalıcı mıknatıslanma doğrultusunun ve ortalama paleomanyetik kutup pozisyonunun hesaplanması. Paleomanyetik alan şiddetinin belirlenmesi. Paleomanyetik alanın ters dönmeleri. Paleomanyetik alan doğrultularının ve paleomanyetik kutup pozisyonlarının yorumlanması, kıtaların kayması teorisi. Paleomanyetik yöntemlerin çeşitli jeolojik problemlerin çözümüne uygulanması.
JEF 440E|Paleomagnetism|English|3|4|||
JEF 441|Gravite ve Manyetik Prospeksiyn|Türkçe|5|0|||
JEF 442E|Archeo-Geophysics|English|3|4|||
JEF 442E|Archeo-Geophysics|English|3|4|||
JEF 446E|Engineering Seismology|English|3|6|||
JEF 451E|Gravity and Magnetic Prospecting|English|3|6,5|||
JEF 451E|Gravity and Magnetic Prospecting|English|3|6,5|||
JEF 452E|Engineering Seismology|English|2|4|||
JEF 452E|Engineering Seismology|English|2|4|||
JEF 454E|Machine Learning in Geophysical Engineering|English|2|4|||
